-64.105975	51.998565	210.996634
72.627093	57.242814	96.365047
71.980587	60.944755	99.953150
44.213950	-25.447246	54.325470
42.872923	-19.761451	52.310888
90.767938	38.452421	109.939348
86.120590	45.839510	107.280118
-94.298946	22.964347	186.166790
-95.178106	15.942065	187.476064
33.002193	9.711392	245.304557
32.577283	14.964594	244.790332
12.120526	6.742561	250.179925
4.671701	4.513037	250.898892
29.435437	22.274133	47.802401
24.770985	30.832907	48.833715
71.173671	-76.814922	153.766568
75.159617	-73.009600	152.855024
100.286266	24.532121	165.226941
100.480067	17.046376	171.362169
-52.749350	87.542022	170.160350
-57.827831	82.843256	174.699596
58.347217	-54.584726	214.225692
63.575029	-55.435607	208.630866
-77.638390	55.524765	189.852495
-70.966306	62.513471	191.716328
27.206273	57.377913	62.478269
32.027421	49.983501	59.492298
10.852272	-82.509230	82.073013
10.269908	-79.244419	77.983548
-38.840433	19.144898	50.444924
-37.927771	10.402431	48.743574
-46.126490	84.514066	187.989374
-47.829737	81.270012	192.279015
84.158158	-41.734661	99.189206
79.959961	-40.312718	91.270361
-18.794594	-102.426225	132.660071
-22.932614	-102.115363	137.641408
8.068241	8.377947	250.453790
-0.814770	11.201570	250.497610
-73.872064	60.340749	102.203392
-79.959522	55.281927	106.408900
86.685291	-45.054931	107.619960
89.891163	-44.276689	114.728778
-0.911879	-97.060834	106.057984
3.317220	-99.255717	112.007497
-16.886612	-43.583846	240.122820
-13.933315	-37.503025	243.179276
-7.391320	-104.613923	151.227907
-2.895473	-104.958958	145.616881
-77.087495	-26.586309	79.951030
-79.630215	-17.280256	79.877484
101.612722	23.715743	134.377444
98.973068	32.085602	131.963310
-81.849685	-27.768116	205.720138
-87.162622	-28.424158	197.283441
97.112505	-1.151650	186.010337
95.680964	2.886618	189.248820
82.437870	1.826722	211.105082
88.079084	1.155081	203.246661
91.246621	14.051761	196.116020
92.946552	20.056693	190.638384
-48.428578	-70.809607	85.555204
-51.086275	-63.772725	80.158874
44.926837	-48.282443	227.803029
39.130773	-53.810266	227.329538
-97.807440	0.387366	107.908971
-99.851297	-5.452454	114.084548
-19.620631	-0.188895	249.250352
-22.366948	7.039070	248.448283
29.954893	25.460038	243.462677
21.803272	29.256885	244.556346
85.774760	13.193414	86.993111
80.478913	19.481117	81.535067
-69.814796	-76.548608	163.164727
-65.900418	-79.316515	165.874360
17.821084	39.303164	50.378162
10.621526	42.239732	50.559495
22.485123	-102.222321	137.732429
14.598909	-103.883122	141.609022
97.913602	-36.990898	137.757336
95.560397	-40.210940	129.478003
47.568716	90.714882	123.012614
44.467012	93.061819	126.423042
11.619431	-47.685319	238.922945
4.425921	-42.167392	242.158952
-23.613054	-83.072579	205.819095
-23.720897	-79.483541	210.479234
15.333822	-64.106973	64.367693
23.545295	-66.433136	68.271614
28.861177	37.521986	52.376295
33.649059	32.332934	52.039795
-7.319100	-104.695237	149.315302
-8.287157	-104.467649	139.555279
-21.634216	-101.623220	161.255258
-20.040135	-100.277310	169.929690
-20.936264	85.030029	88.164112
-25.866801	86.100488	91.854128
-49.216243	65.461611	80.392018
-41.075659	66.053028	75.567825
58.981712	-86.787274	142.341436
64.345465	-82.962134	144.705225
84.902479	40.917362	192.385403
82.841659	39.174706	197.360139
-17.682910	-38.998743	50.228144
-17.785779	-43.912079	52.396236
-25.989982	-26.419379	244.342238
-29.532471	-34.743687	240.681760
-70.762610	-30.974557	74.978766
-75.974303	-32.035444	81.087420
4.888853	100.590734	175.808639
10.316521	97.863082	182.724945
-77.172144	32.282345	209.561094
-82.506485	27.073697	205.131304
80.307597	67.526398	142.115609
81.895352	65.709489	146.743702
-81.053773	30.429873	86.692014
-83.870720	26.979595	88.979042
-80.401090	-56.785957	182.651604
-78.589904	-61.047324	179.594049
80.082345	31.828294	206.089813
76.718862	39.266815	206.077774
-3.554527	61.837737	230.884784
-7.526838	65.433336	227.873010
97.298827	-31.552269	122.385182
100.162491	-24.761354	126.623070
51.916501	-90.701081	156.248438
48.240513	-91.991173	161.445259
20.289522	78.113019	213.269127
15.193015	83.915782	207.356133
73.229646	61.218324	102.342306
68.044295	67.596679	103.372224
-94.046696	-30.148864	110.445198
-90.251884	-38.159418	108.371280
-43.357526	73.918780	85.427610
-41.642514	79.291083	91.292836
-33.112916	97.210213	167.979425
-26.264146	97.674120	174.295050
-84.957976	-59.448296	129.576002
-81.173944	-62.452529	122.959723
32.419122	89.872766	102.546740
25.687025	91.404980	101.263559
-78.513305	-69.691373	148.042534
-83.306102	-63.904404	147.249157
89.776764	39.671732	108.800050
89.805046	44.085975	114.217707
94.468578	-25.115035	184.439571
95.698556	-19.291704	184.760272
78.510189	32.282878	207.897784
83.702684	30.721129	201.553341
-65.392516	80.047120	127.626302
-69.696833	74.762903	122.061284
-6.983831	-83.367944	209.550863
-11.125431	-85.314601	206.288401
11.374741	51.700957	55.421302
18.870323	48.972803	55.157296
-53.260297	11.683817	56.368015
-50.248360	7.424407	54.203425
-83.792681	-56.113785	116.859108
-83.229906	-59.620136	122.792873
69.923820	-26.527836	72.398350
65.437329	-27.176765	68.612069
71.204054	-57.073022	198.038934
65.579534	-58.064485	204.003715
-86.477256	-55.021046	168.889663
-86.765698	-51.900128	174.438848
-68.642536	9.857059	224.941871
-73.736838	14.984234	219.334906
-48.033411	47.276629	65.584711
-39.516477	49.751724	62.504462
96.224362	36.089387	167.627383
94.752509	34.758340	175.062386
-92.043089	-13.622516	97.443069
-94.548184	-12.675556	102.225506
24.145738	84.773219	203.156855
17.363483	87.807108	200.994638
-22.193466	101.704474	159.834991
-25.453756	99.739581	166.815267
104.167801	11.562732	139.746059
102.907646	19.055823	137.621089
57.120722	75.201549	100.198473
50.307148	81.395285	102.868086
75.278641	-1.465920	72.915458
80.097789	-3.560060	78.301253
-64.635398	53.303042	82.806627
-60.690705	58.425450	83.425403
-59.801172	-34.585752	67.026328
-61.283038	-39.146113	70.357204
-25.820081	-94.434534	108.146843
-21.114806	-94.550144	105.610059
-65.771621	9.970974	64.861625
-71.868446	5.669830	69.760105
71.846002	75.753123	157.263169
66.580436	78.958388	165.010805
-98.723621	8.448332	111.354176
-96.016993	11.429887	105.172079
80.617297	13.703794	80.236069
76.229693	19.068470	76.454991
-65.977264	-81.681133	146.539635
-58.603517	-87.119193	147.034916
-85.049250	60.504930	157.535845
-81.432990	64.589363	160.995716
48.517869	-27.630260	235.024604
50.292430	-19.347113	236.218592
90.773355	-26.835970	191.542587
87.520373	-28.624013	196.556419
40.220023	17.545304	241.491363
45.982306	14.622831	239.356637
16.458261	-94.073301	189.738741
17.856619	-90.352627	196.523645
61.969637	-58.476207	84.737981
63.271664	-61.961483	89.686604
-20.806570	100.420648	123.566024
-15.387989	100.644795	120.432218
5.757094	-4.703304	41.363498
10.030916	-11.369525	42.200459
21.724696	-61.623329	63.907525
15.585720	-63.517383	63.956057
-5.702839	-64.852774	63.719206
-2.344889	-61.331252	60.906226
42.942494	-71.580385	209.796081
35.075885	-75.749137	209.792626
90.202389	51.276100	129.997497
86.351589	56.849888	127.756248
-37.367755	75.431605	83.340747
-42.290612	75.018930	86.027841
-55.895008	-5.963325	57.414111
-60.989517	1.480999	60.641908
93.484990	45.710874	132.097404
94.175634	40.980969	124.270886
68.370961	77.826193	128.968291
63.523822	82.520132	132.677933
8.626122	4.457097	250.650104
3.251360	11.479092	250.419984
65.176935	27.809293	223.582969
66.158137	35.426066	219.537693
-62.478673	-79.430296	117.600116
-67.128723	-73.331366	112.317677
-57.846126	85.599633	164.849094
-63.818671	82.100783	160.647806
27.924326	98.245494	121.747281
28.127430	96.257331	114.981294
16.416206	-57.018138	59.471828
10.984421	-55.173842	57.442290
60.017964	-57.594322	82.023966
61.687539	-49.696678	77.180571
-66.144858	81.466453	142.484101
-64.651236	82.653297	149.794615
25.124709	49.138351	56.773792
21.750623	56.556363	60.348684
-73.849036	25.557148	75.970462
-72.068646	19.797437	72.349259
90.487416	-47.271463	121.555419
90.447703	-49.918434	127.328666
-31.749483	81.846750	203.702776
-37.386527	76.030591	208.120939
-29.193929	41.540830	238.007965
-33.059422	35.606423	239.181992
-10.243040	-99.179866	179.015562
-17.912391	-97.408980	180.965985
2.622578	-73.438758	71.100861
8.402027	-68.522102	66.985352
32.772916	46.877825	234.153424
26.854721	41.781739	238.610055
85.851159	50.209763	112.431643
85.123572	54.930654	118.502888
-38.223737	50.136243	62.133917
-45.539396	52.198410	67.191893
-24.932193	85.227579	202.132539
-26.518106	89.277912	194.589633
95.077613	23.764387	183.789541
98.014639	21.664960	176.901949
14.844091	98.242334	112.142723
13.916897	101.020976	121.078363
100.950310	23.829516	162.415302
102.606557	18.756809	158.144771
73.233364	54.366638	198.120602
71.519690	49.781592	204.680945
-28.068106	-85.128341	200.784065
-34.586539	-82.887899	200.490877
28.026947	-88.897697	194.439318
29.118460	-91.958321	187.582314
49.184693	-92.316397	136.959494
48.299368	-93.229638	145.463139
-11.778689	32.521175	245.239476
-12.768003	27.012578	246.759320
93.409966	25.553169	186.678489
90.924307	33.919321	186.190524
-2.454507	-92.470849	195.780151
-3.989854	-95.131219	190.362087
-53.215509	9.091771	236.158033
-57.837915	13.340797	232.712925
41.336586	86.715185	188.488247
35.264094	88.397900	190.453749
-82.785751	-13.832841	209.188603
-83.219613	-19.911664	206.952458
-63.749188	83.138751	139.100782
-59.089473	86.500146	138.947457
-97.934222	35.351609	132.529739
-94.316232	44.413232	133.573498
96.626987	40.603813	139.810661
93.749308	47.240733	144.007083
53.560359	73.952664	94.260909
45.965043	76.475775	90.749565
-65.833907	-81.794213	146.876714
-63.956468	-82.786153	155.101277
-53.445408	-88.035816	125.648021
-57.040093	-84.439630	120.774584
70.844829	69.694493	112.207702
74.606131	69.572705	121.229055
22.360515	-7.050446	248.448906
22.241109	1.142158	248.711055
-50.980700	-74.481766	92.448954
-54.330097	-75.048207	96.693450
24.609643	22.073518	46.439951
26.265149	12.913011	45.261535
91.185662	-41.305547	177.786382
93.590084	-39.690834	172.378010
-13.438706	-101.465060	169.535928
-14.099584	-99.246837	177.345273
19.622937	-102.115521	160.672603
18.960572	-103.024704	153.269869
-46.534549	-91.684449	167.395481
-49.337078	-88.697400	173.000260
-35.554033	94.747224	174.097755
-38.024551	91.481900	180.887863
-0.247371	35.663612	47.342491
-4.673157	32.417999	46.339111
98.016612	27.829020	171.463151
99.466744	19.390702	173.583950
90.027219	28.392274	100.121978
92.412138	24.976145	102.958501
29.547274	70.705193	74.317451
23.393427	73.370689	74.724307
-72.812860	-0.458709	221.751021
